loan_id,applicant_name,credit_score,annual_income,loan_amount,debt_to_income,employment_years,loan_type,loan_status,province,application_date,probability_of_default,loss_given_default,exposure_at_default,expected_loss,risk_weighted_assets,stressed_pd,stressed_expected_loss,additional_capital_needed
LN0129,Christopher Lowe,682.0,48400.0,240113,0.3,8,Auto,Current,BC,2020-05-09,0.12053333333333334,0.4,228107.34999999998,10997.815701333333,171080.51249999998,0.24709333333333333,33818.2832816,22820.467580266668
LN0130,Michelle Wallace,682.0,43277.0,55599,0.25,0,Auto,Late (60+ days),QC,2020-05-10,0.1572,0.4,52819.049999999996,3321.261864,39614.2875,0.32226,10212.8802318,6891.6183678
LN0131,Jason Miller,692.0,36601.0,251367,0.28,1,Mortgage,Current,BC,2020-05-11,0.1514666666666667,0.25,238798.65,9042.508880000001,83579.5275,0.3105066666666667,33366.8577672,24324.3488872
LN0132,Melissa Snyder,811.0,47531.0,194651,0.22,4,Auto,Current,MB,2020-05-12,0.08506666666666668,0.4,184918.44999999998,6292.158458666667,138688.8375,0.1743866666666667,19348.387260400003,13056.228801733336
LN0133,Anthony Mendoza,695.0,46015.0,73207,0.2,2,Personal,Current,BC,2020-05-13,0.13533333333333333,0.65,69546.65,6117.786978333333,69546.65,0.2774333333333333,16400.375091916663,10282.58811358333
LN0134,Mark Stewart,625.0,31520.0,116426,0.39,20,Mortgage,Current,ON,2020-05-14,0.1168,0.25,110604.7,3229.65724,38711.645,0.23944,11917.435215599999,8687.777975599998
LN0135,Mark Miller,746.0,28870.0,139794,0.16,0,Mortgage,Current,QC,2020-05-15,0.12080000000000002,0.25,132804.3,4010.6898600000004,46481.50499999999,0.24764000000000003,14799.4455834,10788.7557234
LN0136,Ryan Holland,656.0,37825.0,176103,0.13,32,Mortgage,Late (30-59 days),QC,2020-05-16,0.0732,0.25,167297.85,3061.550655,58554.2475,0.15006,11297.121916950002,8235.571261950001
LN0137,Scott Williams,527.0,67481.0,215307,0.29,4,Personal,Charged Off,QC,2020-05-17,0.20266666666666666,0.65,204541.65,26944.95336,204541.65,0.4154666666666666,72233.201892,45288.248532
LN0138,Jennifer Martin,709.0,22122.0,26438,0.25,4,Personal,Late (30-59 days),QC,2020-05-18,0.12506666666666666,0.65,25116.1,2041.7714893333332,25116.1,0.25638666666666665,5473.518184866667,3431.746695533334
LN0139,Robert Hernandez,720.0,20190.0,63819,0.3,0,Mortgage,Current,AB,2020-05-19,0.148,0.25,60628.049999999996,2243.2378499999995,21219.817499999997,0.30339999999999995,8277.547666499999,6034.309816499999
LN0140,Ricardo Allison,620.0,38789.0,48856,0.23,1,Mortgage,Current,BC,2020-05-20,0.17426666666666668,0.25,46413.2,2022.0684133333334,16244.619999999997,0.35724666666666666,7461.432445199999,5439.364031866666
LN0141,Mark Gray,787.0,37062.0,64807,0.43,12,Personal,Current,ON,2020-05-21,0.07280000000000002,0.65,61566.649999999994,2913.333878000001,61566.649999999994,0.14924,7809.975819100001,4896.641941100001
LN0142,James Frazier,634.0,38922.0,48461,0.33,2,Credit Line,Current,ON,2020-05-22,0.17533333333333334,0.7,46037.95,5650.391063333333,46037.95,0.3594333333333333,14892.816445499997,9242.425382166664
LN0143,Shawn Davis,656.0,40037.0,98474,0.22,5,Auto,Current,QC,2020-05-23,0.13733333333333334,0.4,93550.29999999999,5139.029813333333,70162.72499999999,0.2815333333333333,15802.516676,10663.486862666667
LN0144,Claudia Cain,632.0,33213.0,287579,0.21,37,Credit Line,Current,ON,2020-05-24,0.09240000000000001,0.7,273200.05,17670.579234,273200.05,0.18942,46574.598123899996,28904.018889899995
LN0145,Paul Ramirez,651.0,65903.0,220189,0.37,1,Auto,Late (30-59 days),ON,2020-05-25,0.17866666666666667,0.4,209179.55,14949.365173333332,156884.66249999998,0.36626666666666663,45969.297908,31019.93273466667
LN0146,Amy Marquez,540.0,20000.0,259730,0.32,4,Personal,Current,ON,2020-05-26,0.20106666666666664,0.65,246743.5,32247.730493333333,246743.5,0.4121866666666666,86448.72366866666,54200.99317533332
LN0147,Ethan Vega,505.0,26071.0,251732,0.31,5,Mortgage,Current,ON,2020-05-27,0.20853333333333335,0.25,239145.4,12467.446853333335,83700.89,0.42749333333333334,46004.878888800005,33537.43203546667
LN0148,Ruth Kennedy,809.0,34846.0,167793,0.34,0,Auto,Current,SK,2020-05-28,0.12080000000000002,0.4,159403.35,7702.369872000002,119552.51250000001,0.24764000000000003,23684.787356400007,15982.417484400004
LN0149,Martin Robbins,565.0,20000.0,59786,0.36,0,Mortgage,Charged Off,ON,2020-05-29,0.21719999999999998,0.25,56796.7,3084.0608099999995,19878.844999999998,0.44525999999999993,11380.184388899997,8296.123578899998
LN0150,Melanie Mitchell,550.0,33848.0,280848,0.22,3,Personal,Current,ON,2020-05-30,0.1904,0.65,266805.6,33019.861056,266805.6,0.39032,88518.62752319999,55498.76646719999
LN0151,Aimee Roberts,434.0,105879.0,61635,0.23,2,Credit Line,Current,ON,2020-05-31,0.24333333333333337,0.7,58553.25,9973.570250000002,58553.25,0.49883333333333335,26287.4815875,16313.911337499996
LN0152,Susan Gardner,586.0,36620.0,245909,0.21,6,Auto,Current,QC,2020-06-01,0.15880000000000002,0.4,233613.55,14839.132696,175210.16249999998,0.32554,45630.33304020001,30791.200344200006
LN0153,Charles Hernandez,517.0,39826.0,250984,0.26,0,Mortgage,Current,ON,2020-06-02,0.2244,0.25,238434.8,13376.19228,83452.18,0.46001999999999993,49358.14951319999,35981.957233199995
LN0154,Julie Wall,814.0,21937.0,117752,0.34,17,Mortgage,Current,BC,2020-06-03,0.0408,0.25,111864.4,1141.0168800000001,39152.53999999999,0.08363999999999999,4210.352287199999,3069.3354071999993
LN0155,Kevin Robinson,750.0,28380.0,216194,0.34,0,Mortgage,Current,ON,2020-06-04,0.1408,0.25,205384.3,7229.52736,71884.50499999999,0.28864,26676.955958399998,19447.428598399998
LN0156,Alicia Martinez,581.0,31254.0,233584,0.14,4,Mortgage,Current,QC,2020-06-05,0.1630666666666667,0.25,221904.8,9046.319013333334,77666.68,0.3342866666666667,33380.9171592,24334.598145866665
LN0157,Veronica Lopez,850.0,31981.0,137886,0.61,4,Auto,Current,AB,2020-06-06,0.13186666666666666,0.4,130991.7,6909.375536,98243.775,0.2703266666666666,21246.329773199996,14336.954237199996
LN0158,John Jensen,748.0,60636.0,83537,0.47,0,Credit Line,Current,ON,2020-06-07,0.1572,0.7,79360.15,8732.790906,79360.15,0.32226,23017.141745099994,14284.350839099994
LN0159,Nicole Anderson,617.0,45391.0,152580,0.21,0,Mortgage,Current,QC,2020-06-08,0.1784,0.25,144951.0,6464.8146,50732.85,0.36572,23855.165874,17390.351274
LN0160,Kari Garcia,400.0,23281.0,90166,0.24,7,Mortgage,Late (30-59 days),QC,2020-06-09,0.23146666666666668,0.25,85657.7,4956.725573333333,29980.194999999996,0.47450666666666663,18290.3173656,13333.591792266667
LN0161,Troy Christensen,850.0,40078.0,214988,0.4,10,Auto,Current,AB,2020-06-10,0.07466666666666666,0.4,204238.59999999998,6099.926186666666,153178.94999999998,0.15306666666666663,18757.273023999995,12657.346837333329
LN0162,Amanda Palmer,511.0,44324.0,199840,0.41,1,Mortgage,Current,QC,2020-06-11,0.2394666666666667,0.25,189848.0,11365.566933333334,66446.8,0.49090666666666666,41938.941984,30573.375050666662
LN0163,Joseph Bishop,485.0,57300.0,39785,0.41,2,Personal,Late (30-59 days),QC,2020-06-12,0.24453333333333332,0.65,37795.75,6007.508476666666,37795.75,0.5012933333333333,16104.743877833333,10097.235401166667
LN0164,Megan Clark,752.0,68337.0,168052,0.25,2,Mortgage,Current,AB,2020-06-13,0.11853333333333334,0.25,159649.4,4730.943886666667,55877.28999999999,0.2429933333333333,17457.182941799998,12726.23905513333
LN0165,Sierra Kelly,850.0,24196.0,236791,0.37,0,Mortgage,Current,QC,2020-06-14,0.12440000000000001,0.25,224951.44999999998,6995.990095,78733.00749999999,0.25502,25815.20345055,18819.21335555
LN0166,Lucas Martinez,788.0,26256.0,71253,0.52,5,Mortgage,Current,ON,2020-06-15,0.12053333333333334,0.25,67690.34999999999,2039.73588,23691.622499999994,0.24709333333333333,7526.625397199999,5486.889517199998
LN0167,David Schneider,706.0,21959.0,96128,0.28,8,Mortgage,Current,ON,2020-06-16,0.10853333333333333,0.25,91321.59999999999,2477.859413333333,31962.559999999994,0.2224933333333333,9143.301235199999,6665.441821866665
LN0168,Karen Wallace,709.0,33070.0,166081,0.34,1,Auto,Late (30-59 days),BC,2020-06-17,0.1518666666666667,0.4,157776.94999999998,9584.423789333336,118332.7125,0.3113266666666667,29472.103152200005,19887.67936286667
LN0169,Victoria Newman,735.0,43762.0,115966,0.45,23,Mortgage,Current,AB,2020-06-18,0.08000000000000002,0.25,110167.7,2203.3540000000003,38558.695,0.164,8130.37626,5927.02226
LN0170,Daniel Tyler,656.0,53902.0,142854,0.15,0,Auto,Current,SK,2020-06-19,0.15560000000000002,0.4,135711.3,8446.671312,101783.47499999999,0.31898,25973.5142844,17526.8429724
LN0171,Ronald Scott,678.0,35228.0,104352,0.29,5,Auto,Current,MB,2020-06-20,0.13693333333333332,0.4,99134.4,5429.921536,74350.79999999999,0.2807133333333333,16697.0087232,11267.0871872
LN0172,Stacy Carter,660.0,31954.0,144379,0.43,2,Mortgage,Current,AB,2020-06-21,0.17693333333333336,0.25,137160.05,6067.046211666667,48006.017499999994,0.36271333333333333,22387.40052105,16320.354309383332
LN0173,Jo Wilson,643.0,38588.0,228279,0.2,2,Mortgage,Current,BC,2020-06-22,0.15613333333333335,0.25,216865.05,8464.965785,75902.76749999999,0.3200733333333333,31235.723746649997,22770.757961649997
LN0174,Patricia Gould,574.0,26002.0,242281,0.45,3,Auto,Current,AB,2020-06-23,0.20840000000000003,0.4,230166.94999999998,19186.716952000002,172625.2125,0.42722000000000004,58999.15462740001,39812.437675400004
LN0175,Christina Jones,621.0,83768.0,113297,0.12,1,Auto,Current,QC,2020-06-24,0.16066666666666668,0.4,107632.15,6917.159506666668,80724.11249999999,0.32936666666666664,21270.265483,14353.105976333332
LN0176,Tiffany Lewis,480.0,20000.0,211946,0.37,6,Credit Line,Charged Off,QC,2020-06-25,0.22039999999999998,0.7,201348.69999999998,31064.077435999992,201348.69999999998,0.45181999999999994,81876.03267059998,50811.955234599984
LN0177,Jared Henry,640.0,39100.0,43346,0.48,6,Mortgage,Current,ON,2020-06-26,0.1696,0.25,41178.7,1745.97688,14412.544999999998,0.34768,6442.6546872,4696.6778072
LN0178,Jennifer Smith,551.0,81588.0,117138,0.29,1,Mortgage,Late (30-59 days),ON,2020-06-27,0.20906666666666665,0.25,111281.09999999999,5816.292159999999,38948.384999999995,0.4285866666666666,21462.118070399996,15645.825910399997
LN0179,Tina Hernandez,539.0,36414.0,45149,0.32,9,Mortgage,Current,AB,2020-06-28,0.1748,0.25,42891.549999999996,1874.360735,15012.042499999998,0.35834,6916.39111215,5042.030377149999
LN0180,Nicole Moore,667.0,33657.0,163598,0.25,1,Auto,Current,QC,2020-06-29,0.1578666666666667,0.4,155418.1,9814.13495466667,116563.57500000001,0.32362666666666673,30178.46498560001,20364.330030933343
LN0181,Chad Henderson,789.0,31477.0,133447,0.28,6,Auto,Current,ON,2020-06-30,0.08600000000000001,0.4,126774.65,4361.047960000001,95080.98749999999,0.1763,13410.222477000003,9049.174517000003
LN0182,Stephanie Wright,741.0,33787.0,10695,0.28,0,Personal,Late (30-59 days),ON,2020-07-01,0.13720000000000002,0.65,10160.25,906.0910950000001,10160.25,0.28126,2429.0211277500002,1522.93003275
LN0183,Brooke Bartlett,492.0,62889.0,44169,0.4,0,Auto,Current,AB,2020-07-02,0.25120000000000003,0.4,41960.549999999996,4216.196064,31470.4125,0.51496,12964.8028968,8748.6068328
LN0184,Jordan Torres,551.0,20000.0,183296,0.47,1,Mortgage,Current,BC,2020-07-03,0.2306666666666667,0.25,174131.19999999998,10041.565866666666,60945.91999999999,0.47286666666666666,37053.378048,27011.812181333335
LN0185,Terri Ortega,744.0,67062.0,161625,0.19,4,Auto,Current,QC,2020-07-04,0.10386666666666666,0.4,153543.75,6379.231000000001,115157.8125,0.21292666666666665,19616.135325000003,13236.904325000003
LN0186,Angela Scott,551.0,20545.0,191098,0.45,5,Credit Line,Charged Off,QC,2020-07-05,0.20693333333333333,0.7,181543.1,26297.12317866667,181543.1,0.4242133333333333,69311.70323519998,43014.58005653331
LN0187,Kristen Stephens,627.0,32641.0,197994,0.23,2,Mortgage,Current,QC,2020-07-06,0.16613333333333336,0.25,188094.3,7812.183260000001,65833.00499999999,0.34057333333333334,28826.9562294,21014.772969399997
LN0188,Anthony Moses,705.0,30586.0,6881,0.14,0,Auto,Current,ON,2020-07-07,0.1348,0.4,6536.95,352.472344,4902.7125,0.27634,1083.8524578,731.3801137999999
LN0189,Amanda Gomez,553.0,45955.0,84211,0.25,2,Credit Line,Current,QC,2020-07-08,0.19813333333333336,0.7,80000.45,11095.529078666666,80000.45,0.40617333333333333,29244.644500199993,18149.115421533326
LN0190,Oscar Norton,660.0,20000.0,161078,0.39,5,Personal,Current,AB,2020-07-09,0.15613333333333335,0.65,153024.1,15529.90582866667,153024.1,0.3200733333333333,41632.09370223334,26102.18787356667
LN0191,Chris Acosta,516.0,43689.0,232203,0.49,5,Personal,Current,ON,2020-07-10,0.2257333333333333,0.65,220592.84999999998,32366.853570999996,220592.84999999998,0.46275333333333324,86768.06514994998,54401.21157894998
LN0192,Donna Rubio,589.0,81611.0,200558,0.16,0,Mortgage,Current,ON,2020-07-11,0.1836,0.25,190530.09999999998,8745.33159,66685.53499999999,0.37638,32270.273567099994,23524.941977099996
LN0193,Corey Austin,681.0,21051.0,141949,0.37,0,Auto,Late (30-59 days),ON,2020-07-12,0.17200000000000001,0.4,134851.55,9277.78664,101138.66249999999,0.3526,28529.193918000004,19251.407278000006
LN0194,Michael Maxwell,490.0,39178.0,44553,0.48,6,Mortgage,Late (30-59 days),QC,2020-07-13,0.2296,0.25,42325.35,2429.47509,14813.872499999998,0.47067999999999993,8964.763082099998,6535.2879920999985
LN0195,Joshua Bennett,694.0,27867.0,140758,0.28,0,Auto,Current,ON,2020-07-14,0.15600000000000003,0.4,133720.1,8344.134240000001,100290.07500000001,0.31980000000000003,25658.212788000008,17314.078548000005
LN0196,Timothy Bautista,648.0,64590.0,37766,0.41,0,Mortgage,Current,QC,2020-07-15,0.19,0.25,35877.7,1704.19075,12557.194999999998,0.38949999999999996,6288.463867499999,4584.273117499999
LN0197,Gary English,705.0,36594.0,299150,0.14,0,Personal,Current,QC,2020-07-16,0.1348,0.65,284192.5,24900.94685,284192.5,0.27634,66753.6921325,41852.7452825
LN0198,Sandra Bates,672.0,42144.0,36422,0.41,2,Personal,Late (30-59 days),AB,2020-07-17,0.16973333333333335,0.65,34600.9,3817.4019606666675,34600.9,0.34795333333333334,10233.573717633335,6416.171756966667
LN0199,John Quinn,786.0,44141.0,279349,0.27,3,Auto,Current,QC,2020-07-18,0.10200000000000001,0.4,265381.55,10827.56724,199036.16249999998,0.2091,33294.769263,22467.202023
LN0200,Steve Lopez,662.0,74737.0,159599,0.19,5,Mortgage,Late (30-59 days),ON,2020-07-19,0.13133333333333336,0.25,151619.05,4978.158808333334,53066.667499999996,0.2692333333333334,18369.40600275,13391.247194416668
LN0201,Alice Curtis,607.0,33645.0,247555,0.4,1,Mortgage,Current,QC,2020-07-20,0.1998666666666667,0.25,235177.25,11751.023258333335,82312.03749999999,0.4097266666666667,43361.275823250005,31610.25256491667
LN0202,Lauren Daniel,662.0,48431.0,33202,0.23,6,Personal,Current,BC,2020-07-21,0.1308,0.65,31541.899999999998,2681.692338,31541.899999999998,0.26814,7188.9983061,4507.3059681
LN0203,Lance Briggs,704.0,21648.0,218456,0.25,0,Auto,Current,ON,2020-07-22,0.1484,0.4,207533.19999999998,12319.170752,155649.9,0.30422,37881.4500624,25562.2793104
LN0204,Kevin Galvan,654.0,24770.0,25855,0.23,8,Personal,Current,BC,2020-07-23,0.12333333333333335,0.65,24562.25,1969.0737083333336,24562.25,0.25283333333333335,5278.6322104166675,3309.558502083334
LN0205,Nathan Flynn,654.0,43868.0,196444,0.38,4,Mortgage,Charged Off,MB,2020-07-24,0.16266666666666668,0.25,186621.8,7589.286533333334,65317.62999999999,0.3334666666666667,28004.467308000003,20415.180774666667
LN0206,Jennifer Johnson,579.0,65752.0,292239,0.45,4,Auto,Late (30-59 days),ON,2020-07-25,0.20106666666666664,0.4,277627.05,22328.618207999996,208220.28749999998,0.4121866666666666,68660.5009896,46331.8827816
LN0207,Jeffrey Taylor,583.0,41866.0,108119,0.18,1,Personal,Current,BC,2020-07-26,0.18306666666666668,0.65,102713.04999999999,12222.168196333334,102713.04999999999,0.37528666666666666,32764.812434016665,20542.64423768333
LN0208,Jenna Young,509.0,32041.0,57003,0.2,0,Auto,Current,AB,2020-07-27,0.22039999999999998,0.4,54152.85,4774.115256,40614.6375,0.45181999999999994,14680.4044122,9906.2891562
LN0209,Jeffrey Hernandez,824.0,36305.0,99837,0.3,3,Auto,Current,QC,2020-07-28,0.1,0.4,94845.15,3793.8060000000005,71133.86249999999,0.205,11665.95345,7872.14745
LN0210,Michelle French,525.0,22022.0,228068,0.37,4,Personal,Current,BC,2020-07-29,0.21306666666666665,0.65,216664.59999999998,30006.60266933333,216664.59999999998,0.4367866666666666,80440.77715586666,50434.17448653333
LN0211,Megan Johnson,580.0,46249.0,128805,0.22,0,Mortgage,Current,ON,2020-07-30,0.19440000000000002,0.25,122364.75,5946.926850000001,42827.6625,0.39852,21944.1600765,15997.2332265
LN0212,Nicole Murphy,578.0,51685.0,290071,0.27,15,Mortgage,Current,ON,2020-07-31,0.1212,0.25,275567.45,8349.693735,96448.6075,0.24846,30810.36988215,22460.67614715
LN0213,John Alvarez,739.0,45460.5,120657,0.15,19,Auto,Late (30-59 days),BC,2020-08-01,0.0424,0.4,114624.15,1944.0255839999998,85968.11249999999,0.08692,5977.8786708,4033.8530868
LN0214,Lauren Bennett,620.0,30091.0,109428,0.22,3,Mortgage,Current,BC,2020-08-02,0.16240000000000002,0.25,103956.59999999999,4220.63796,36384.81,0.33292,15574.154072399999,11353.516112399999
LN0215,Christopher Gutierrez,774.0,40390.0,127035,0.35,14,Personal,Current,MB,2020-08-03,0.05773333333333334,0.65,120683.25,4528.8400950000005,120683.25,0.11835333333333334,12140.775177750002,7611.935082750001
LN0216,Rodney Collins,582.0,30494.0,235780,0.26,0,Personal,Charged Off,ON,2020-08-04,0.19840000000000002,0.65,223991.0,28885.879360000003,223991.0,0.40672,77436.37659200002,48550.49723200001
LN0217,Chad Walker,677.0,35367.0,222282,0.4,0,Personal,Current,QC,2020-08-05,0.17720000000000002,0.65,211167.9,24322.318722000004,211167.9,0.36326,65202.52365090002,40880.20492890001
LN0218,Kristin Franco,566.0,84110.0,74518,0.21,0,Auto,Current,ON,2020-08-06,0.19880000000000003,0.4,70792.09999999999,5629.387792,53094.075,0.40754,17310.3674604,11680.9796684
LN0219,Madison Holland,850.0,32898.0,181355,0.37,4,Mortgage,Current,ON,2020-08-07,0.10306666666666667,0.25,172287.25,4439.268141666666,60300.5375,0.21128666666666665,16380.89944275,11941.631301083333
LN0220,Mark Levy,531.0,31466.0,148277,0.6,0,Mortgage,Current,QC,2020-08-08,0.2596,0.25,140863.15,9142.018435,49302.10249999999,0.53218,33734.04802515,24592.02959015
LN0221,Morgan Snyder,680.0,28028.0,125243,0.39,15,Personal,Current,ON,2020-08-09,0.0948,0.65,118980.84999999999,7331.599977,118980.84999999999,0.19433999999999998,19654.327630649997,12322.727653649998
LN0222,Tammy Murphy,713.0,48907.0,279892,0.37,0,Mortgage,Current,ON,2020-08-10,0.1592,0.25,265897.39999999997,10582.71652,93064.08999999998,0.32636,39050.223958799994,28467.507438799992
LN0223,Alexander Torres,691.0,33776.0,58311,0.19,1,Auto,Current,ON,2020-08-11,0.14106666666666667,0.4,55395.45,3125.780592,41546.587499999994,0.28918666666666665,9611.775320400002,6485.994728400002
LN0224,Ian Allen,631.0,28008.0,27692,0.53,8,Personal,Current,ON,2020-08-12,0.16853333333333334,0.65,26307.399999999998,2881.8879786666666,26307.399999999998,0.3454933333333333,7725.676619733333,4843.788641066666
LN0225,Darin Fleming,637.0,61606.0,129954,0.27,1,Mortgage,Late (30-59 days),SK,2020-08-13,0.17226666666666668,0.25,123456.29999999999,5316.85132,43209.704999999994,0.35314666666666666,19619.181370799997,14302.330050799997
LN0226,Angela Rivera,654.0,64077.0,159934,0.43,1,Mortgage,Current,AB,2020-08-14,0.18466666666666667,0.25,151937.3,7014.438683333333,53178.05499999999,0.37856666666666666,25883.2787415,18868.840058166665
LN0227,Shane Oneal Jr.,656.0,28561.0,226468,0.3,5,Auto,Current,ON,2020-08-15,0.14693333333333333,0.4,215144.59999999998,12644.765290666666,161358.44999999998,0.30121333333333333,38882.6532688,26237.887978133334
